user_id,signup_date,platform,country,user_type
3191,2025-04-22,iOS,Indonesia,Returning User
3192,2025-05-10,Android,Malaysia,New User
3193,2025-06-24,Android,Indonesia,New User
3194,2025-04-01,iOS,Malaysia,Returning User
3195,2025-05-16,iOS,Singapore,Returning User
3196,2025-06-27,Web,Malaysia,New User
3197,2025-01-26,iOS,Malaysia,Returning User
3198,2025-02-08,iOS,Thailand,Returning User
3199,2025-03-13,Android,Thailand,New User
3200,2025-05-14,Web,Thailand,Returning User
3201,2025-02-04,iOS,Singapore,New User
3202,2025-03-06,iOS,Singapore,New User
3203,2025-06-06,iOS,Indonesia,New User
3204,2025-04-16,Android,Thailand,Returning User
3205,2025-03-04,Android,Malaysia,Returning User
3206,2025-04-11,iOS,Malaysia,Returning User
3207,2025-01-19,Android,Singapore,New User
3208,2025-04-13,Android,Malaysia,New User
3209,2025-02-06,iOS,Singapore,New User
3210,2025-01-31,iOS,Indonesia,Returning User
3211,2025-06-03,Android,Thailand,New User
3212,2025-02-01,iOS,Thailand,New User
3213,2025-03-29,Web,Indonesia,New User
3214,2025-03-07,Android,Thailand,Returning User
3215,2025-02-13,Web,Thailand,Returning User
3216,2025-02-27,iOS,Indonesia,Returning User
3217,2025-06-04,Web,Singapore,New User
3218,2025-06-20,Android,Thailand,Returning User
3219,2025-06-13,Android,Singapore,Returning User
3220,2025-03-12,Web,Singapore,Returning User
3221,2025-03-06,Web,Indonesia,New User
3222,2025-05-05,Android,Thailand,New User
3223,2025-04-22,iOS,Indonesia,Returning User
3224,2025-05-05,iOS,Thailand,Returning User
3225,2025-06-20,Android,Indonesia,Returning User
3226,2025-06-14,Web,Indonesia,New User
3227,2025-03-03,Android,Thailand,Returning User
3228,2025-01-11,Android,Thailand,Returning User
3229,2025-05-27,Web,Indonesia,Returning User
3230,2025-06-10,iOS,Thailand,Returning User
3231,2025-01-07,Android,Malaysia,New User
3232,2025-03-26,Android,Thailand,Returning User
3233,2025-04-27,Web,Singapore,New User
3234,2025-06-24,Android,Malaysia,New User
3235,2025-01-13,Android,Singapore,Returning User
3236,2025-02-11,Android,Singapore,Returning User
3237,2025-03-31,iOS,Malaysia,Returning User
3238,2025-01-23,Android,Malaysia,New User
3239,2025-03-20,Android,Indonesia,Returning User
3240,2025-03-22,iOS,Malaysia,Returning User
3241,2025-02-21,Android,Thailand,New User
3242,2025-04-23,Web,Malaysia,Returning User
3243,2025-03-24,Android,Malaysia,Returning User
3244,2025-05-10,iOS,Singapore,Returning User
3245,2025-05-18,Android,Indonesia,New User
3246,2025-01-24,iOS,Thailand,Returning User
3247,2025-02-07,iOS,Singapore,New User
3248,2025-04-09,Android,Singapore,Returning User
3249,2025-01-22,Android,Malaysia,Returning User
3250,2025-01-11,Android,Malaysia,Returning User
3251,2025-03-12,Android,Malaysia,Returning User
3252,2025-02-26,Android,Malaysia,Returning User
3253,2025-02-25,Android,Singapore,New User
3254,2025-01-06,Web,Thailand,Returning User
3255,2025-04-17,iOS,Malaysia,Returning User
3256,2025-05-13,iOS,Thailand,Returning User
3257,2025-06-30,iOS,Singapore,Returning User
3258,2025-03-09,Android,Singapore,Returning User
3259,2025-03-02,Android,Singapore,New User
3260,2025-06-27,Android,Malaysia,Returning User
3261,2025-05-29,Android,Thailand,Returning User
3262,2025-01-27,Web,Malaysia,Returning User
3263,2025-06-29,iOS,Malaysia,Returning User
3264,2025-05-28,Web,Thailand,Returning User
3265,2025-05-08,iOS,Indonesia,Returning User
3266,2025-02-13,Android,Thailand,Returning User
3267,2025-01-15,Web,Thailand,Returning User
3268,2025-02-07,Android,Singapore,New User
3269,2025-03-12,iOS,Indonesia,Returning User
3270,2025-05-06,Android,Malaysia,Returning User
3271,2025-02-25,iOS,Singapore,Returning User
3272,2025-06-22,Android,Malaysia,Returning User
3273,2025-05-11,Web,Malaysia,Returning User
3274,2025-06-24,iOS,Indonesia,Returning User
3275,2025-01-14,iOS,Singapore,Returning User
3276,2025-01-19,iOS,Thailand,Returning User
3277,2025-02-19,Android,Malaysia,Returning User
3278,2025-01-08,iOS,Thailand,Returning User
3279,2025-03-26,Android,Thailand,Returning User
3280,2025-06-25,Android,Thailand,New User
3281,2025-05-02,Android,Singapore,New User
3282,2025-03-21,Android,Thailand,Returning User
3283,2025-05-08,Android,Singapore,Returning User
3284,2025-02-28,Android,Indonesia,New User
3285,2025-01-25,iOS,Indonesia,Returning User
3286,2025-01-16,Web,Indonesia,Returning User
3287,2025-01-25,Android,Indonesia,New User
3288,2025-04-09,Android,Singapore,Returning User
3289,2025-02-14,Android,Thailand,New User
3290,2025-02-25,Web,Indonesia,Returning User
3291,2025-02-09,iOS,Malaysia,Returning User
3292,2025-06-30,Web,Malaysia,Returning User
3293,2025-04-24,Android,Indonesia,Returning User
3294,2025-01-31,Web,Singapore,Returning User
3295,2025-01-28,Android,Malaysia,Returning User
3296,2025-02-12,Web,Thailand,New User
3297,2025-02-09,Web,Singapore,Returning User
3298,2025-06-18,iOS,Thailand,Returning User
3299,2025-01-30,iOS,Indonesia,New User
3300,2025-04-04,Android,Thailand,New User
3301,2025-04-14,Android,Indonesia,Returning User
3302,2025-05-03,Web,Indonesia,Returning User
3303,2025-01-24,iOS,Singapore,Returning User
3304,2025-05-25,iOS,Thailand,Returning User
3305,2025-06-14,Android,Singapore,New User
3306,2025-02-20,Android,Thailand,Returning User
3307,2025-04-07,Android,Indonesia,Returning User
3308,2025-03-24,iOS,Thailand,New User
3309,2025-03-15,iOS,Indonesia,Returning User
3310,2025-01-11,Android,Indonesia,New User
3311,2025-05-31,iOS,Malaysia,Returning User
3312,2025-01-13,iOS,Indonesia,Returning User
3313,2025-04-09,Android,Indonesia,Returning User
3314,2025-06-25,Web,Malaysia,Returning User
3315,2025-06-24,iOS,Malaysia,New User
3316,2025-02-17,Web,Singapore,New User
3317,2025-02-22,Android,Indonesia,New User
3318,2025-04-08,Android,Indonesia,Returning User
3319,2025-01-02,Web,Singapore,Returning User
3320,2025-04-10,Web,Singapore,Returning User
3321,2025-04-13,Android,Malaysia,Returning User
3322,2025-06-09,iOS,Thailand,Returning User
3323,2025-06-10,Android,Singapore,Returning User
3324,2025-01-03,Android,Thailand,New User
3325,2025-02-18,Web,Thailand,New User
3326,2025-01-03,iOS,Thailand,New User
3327,2025-04-25,Android,Malaysia,New User
3328,2025-01-30,Android,Thailand,New User
3329,2025-05-18,Android,Singapore,Returning User
3330,2025-06-27,Android,Singapore,New User
3331,2025-05-26,Android,Indonesia,New User
3332,2025-02-21,Web,Thailand,New User
3333,2025-05-13,Web,Thailand,Returning User
3334,2025-01-29,Android,Thailand,New User
3335,2025-06-27,Web,Malaysia,Returning User
3336,2025-04-05,Android,Malaysia,Returning User
3337,2025-01-11,iOS,Malaysia,Returning User
3338,2025-03-23,Android,Indonesia,Returning User
3339,2025-03-29,Web,Singapore,Returning User
3340,2025-03-31,Android,Indonesia,New User
3341,2025-02-09,Web,Indonesia,New User
3342,2025-06-10,Android,Thailand,New User
3343,2025-04-23,Android,Malaysia,Returning User
3344,2025-03-15,iOS,Malaysia,Returning User
3345,2025-03-23,Android,Indonesia,Returning User
3346,2025-05-17,Android,Malaysia,Returning User
3347,2025-03-24,Android,Malaysia,Returning User
3348,2025-06-25,Android,Thailand,New User
3349,2025-01-15,Web,Indonesia,Returning User
3350,2025-06-10,Android,Indonesia,New User
3351,2025-05-02,Web,Thailand,New User
3352,2025-06-07,Android,Malaysia,Returning User
3353,2025-06-06,Android,Thailand,Returning User
3354,2025-02-09,Android,Singapore,New User
3355,2025-03-15,iOS,Malaysia,Returning User
3356,2025-04-10,Web,Malaysia,New User
3357,2025-01-06,Android,Singapore,New User
3358,2025-04-28,Android,Malaysia,Returning User
3359,2025-02-02,Web,Singapore,New User
3360,2025-04-14,Android,Thailand,Returning User
3361,2025-04-26,Android,Thailand,Returning User
3362,2025-03-28,Android,Thailand,New User
3363,2025-05-16,Android,Malaysia,Returning User
3364,2025-05-26,Android,Singapore,Returning User
3365,2025-05-21,Web,Thailand,New User
3366,2025-03-20,Android,Malaysia,Returning User
3367,2025-05-19,iOS,Singapore,Returning User
3368,2025-06-09,Android,Malaysia,New User
3369,2025-05-22,Web,Thailand,Returning User
3370,2025-04-21,Android,Thailand,New User
3371,2025-02-22,Android,Malaysia,New User
3372,2025-06-24,iOS,Malaysia,Returning User
3373,2025-05-28,iOS,Malaysia,New User
3374,2025-03-23,Android,Malaysia,Returning User
3375,2025-05-05,Android,Indonesia,Returning User
3376,2025-01-17,Android,Indonesia,Returning User
3377,2025-01-14,Android,Indonesia,New User
3378,2025-04-02,Android,Malaysia,Returning User
3379,2025-03-20,Web,Singapore,Returning User
3380,2025-03-22,iOS,Thailand,Returning User
3381,2025-06-30,Android,Singapore,New User
3382,2025-05-24,Android,Malaysia,New User
3383,2025-01-31,iOS,Thailand,New User
3384,2025-05-22,iOS,Singapore,Returning User
3385,2025-03-05,Web,Malaysia,Returning User
3386,2025-01-25,iOS,Malaysia,Returning User
3387,2025-05-02,Android,Malaysia,Returning User
3388,2025-05-31,iOS,Singapore,Returning User
3389,2025-05-30,iOS,Thailand,Returning User
3390,2025-05-06,Web,Singapore,Returning User
3391,2025-01-22,Web,Indonesia,New User
3392,2025-06-09,Android,Thailand,Returning User
3393,2025-01-29,Web,Malaysia,Returning User
3394,2025-03-24,Android,Indonesia,New User
3395,2025-05-07,Android,Thailand,Returning User
3396,2025-04-04,Web,Malaysia,Returning User
3397,2025-05-14,Web,Indonesia,Returning User
3398,2025-02-12,Android,Malaysia,Returning User
3399,2025-03-09,Android,Thailand,New User
3400,2025-03-11,iOS,Thailand,Returning User
3401,2025-03-27,iOS,Malaysia,Returning User
3402,2025-06-09,Android,Indonesia,New User
3403,2025-02-21,Web,Thailand,New User
3404,2025-06-27,iOS,Thailand,New User
3405,2025-05-12,Web,Thailand,Returning User
3406,2025-03-29,Android,Singapore,Returning User
3407,2025-05-22,Android,Singapore,New User
3408,2025-04-26,Web,Indonesia,Returning User
3409,2025-03-23,Web,Indonesia,New User
3410,2025-02-02,Web,Indonesia,New User
3411,2025-02-15,Android,Malaysia,Returning User
3412,2025-03-02,iOS,Indonesia,New User
3413,2025-01-04,iOS,Singapore,Returning User
3414,2025-06-08,Android,Thailand,Returning User
3415,2025-03-26,iOS,Indonesia,Returning User
3416,2025-01-15,iOS,Malaysia,Returning User
3417,2025-01-21,Android,Indonesia,New User
3418,2025-06-25,Android,Indonesia,Returning User
3419,2025-04-10,Android,Malaysia,Returning User
3420,2025-02-20,iOS,Thailand,Returning User
3421,2025-02-17,Android,Indonesia,Returning User
3422,2025-05-10,Android,Malaysia,Returning User
3423,2025-03-09,Android,Malaysia,Returning User
3424,2025-06-29,iOS,Malaysia,New User
3425,2025-03-24,iOS,Malaysia,New User
3426,2025-06-12,Web,Singapore,Returning User
3427,2025-05-10,iOS,Malaysia,Returning User
3428,2025-03-30,iOS,Indonesia,Returning User
3429,2025-06-24,Android,Malaysia,New User
3430,2025-01-17,Android,Indonesia,Returning User
3431,2025-04-21,Android,Thailand,New User
3432,2025-06-22,Android,Singapore,Returning User
3433,2025-06-05,iOS,Indonesia,Returning User
3434,2025-03-23,Android,Thailand,New User
3435,2025-03-18,iOS,Singapore,Returning User
3436,2025-02-18,Android,Malaysia,New User
3437,2025-04-01,Android,Thailand,New User
3438,2025-04-14,Android,Thailand,Returning User
3439,2025-02-06,iOS,Thailand,Returning User
3440,2025-01-07,Web,Singapore,New User
3441,2025-06-11,Android,Singapore,New User
3442,2025-06-19,Web,Malaysia,Returning User
3443,2025-02-17,Android,Indonesia,New User
3444,2025-02-08,Android,Malaysia,New User
3445,2025-04-11,Android,Singapore,New User
3446,2025-05-05,iOS,Thailand,Returning User
3447,2025-02-10,Android,Indonesia,New User
3448,2025-01-28,Android,Singapore,Returning User
3449,2025-06-05,Android,Malaysia,Returning User
3450,2025-05-07,Web,Thailand,Returning User
3451,2025-03-20,iOS,Singapore,Returning User
3452,2025-06-25,iOS,Indonesia,Returning User
3453,2025-05-16,Android,Singapore,Returning User
3454,2025-02-02,Android,Thailand,New User
3455,2025-04-25,Android,Malaysia,New User
3456,2025-03-25,iOS,Singapore,Returning User
3457,2025-05-02,iOS,Singapore,Returning User
3458,2025-03-26,iOS,Malaysia,Returning User
3459,2025-06-11,iOS,Malaysia,Returning User
3460,2025-06-06,Android,Malaysia,Returning User
3461,2025-05-01,Web,Singapore,Returning User
3462,2025-01-25,Android,Malaysia,Returning User
3463,2025-01-21,iOS,Thailand,Returning User
3464,2025-03-10,Android,Thailand,Returning User
3465,2025-03-12,iOS,Singapore,Returning User
3466,2025-01-16,Android,Malaysia,Returning User
3467,2025-03-25,Android,Thailand,Returning User
3468,2025-03-11,Web,Thailand,Returning User
3469,2025-06-04,Web,Malaysia,Returning User
3470,2025-06-15,Android,Indonesia,New User
3471,2025-01-16,iOS,Malaysia,Returning User
3472,2025-05-10,Android,Thailand,Returning User
3473,2025-01-03,Android,Malaysia,New User
3474,2025-01-07,Android,Thailand,New User
3475,2025-04-30,iOS,Malaysia,Returning User
3476,2025-04-08,iOS,Thailand,Returning User
3477,2025-01-28,Web,Thailand,New User
3478,2025-06-30,iOS,Singapore,New User
3479,2025-02-02,Android,Indonesia,New User
3480,2025-03-25,iOS,Singapore,New User
3481,2025-04-07,iOS,Thailand,Returning User
3482,2025-04-12,Android,Indonesia,Returning User
3483,2025-03-24,iOS,Indonesia,Returning User
3484,2025-01-15,iOS,Malaysia,Returning User
3485,2025-01-18,Android,Indonesia,Returning User
3486,2025-03-02,Android,Singapore,Returning User
3487,2025-03-28,Android,Singapore,Returning User
3488,2025-05-07,Android,Indonesia,Returning User
3489,2025-06-14,iOS,Malaysia,Returning User
3490,2025-01-23,Web,Thailand,New User
3491,2025-03-08,Android,Indonesia,Returning User
3492,2025-05-23,Android,Malaysia,Returning User
3493,2025-01-11,Android,Malaysia,Returning User
3494,2025-02-05,iOS,Singapore,New User
3495,2025-06-12,iOS,Indonesia,Returning User
3496,2025-03-16,Android,Thailand,Returning User
3497,2025-01-11,Android,Indonesia,New User
3498,2025-05-30,Android,Singapore,Returning User
3499,2025-05-29,Web,Malaysia,New User
3500,2025-02-08,iOS,Singapore,New User
3501,2025-04-06,iOS,Malaysia,Returning User
3502,2025-06-05,Android,Malaysia,New User
3503,2025-03-08,Android,Singapore,Returning User
3504,2025-04-25,iOS,Thailand,New User
3505,2025-01-29,Android,Indonesia,Returning User
3506,2025-02-22,Android,Singapore,Returning User
3507,2025-06-22,Android,Singapore,New User
3508,2025-01-14,iOS,Malaysia,Returning User
3509,2025-03-06,Android,Indonesia,New User
3510,2025-02-25,Web,Singapore,New User
3511,2025-04-10,iOS,Thailand,Returning User
3512,2025-06-04,iOS,Thailand,Returning User
3513,2025-06-02,Android,Malaysia,New User
3514,2025-01-28,Web,Indonesia,Returning User
3515,2025-01-03,Web,Indonesia,New User
3516,2025-04-08,iOS,Malaysia,New User
3517,2025-04-05,Android,Malaysia,Returning User
3518,2025-04-06,Android,Thailand,Returning User
3519,2025-03-18,iOS,Indonesia,New User
3520,2025-03-09,Android,Malaysia,New User
3521,2025-06-12,iOS,Indonesia,Returning User
3522,2025-05-02,Android,Indonesia,New User
3523,2025-03-02,Android,Singapore,New User
3524,2025-06-29,iOS,Indonesia,Returning User
3525,2025-02-09,Android,Thailand,Returning User
3526,2025-01-08,Android,Thailand,Returning User
3527,2025-04-16,Android,Indonesia,Returning User
3528,2025-01-12,iOS,Singapore,Returning User
3529,2025-05-03,Android,Singapore,New User
3530,2025-03-11,Web,Malaysia,New User
3531,2025-04-25,Web,Indonesia,Returning User
3532,2025-04-22,iOS,Thailand,Returning User
3533,2025-01-13,Android,Indonesia,Returning User
3534,2025-04-27,Web,Malaysia,New User
3535,2025-04-06,iOS,Malaysia,New User
3536,2025-06-13,Android,Malaysia,Returning User
3537,2025-04-06,Android,Singapore,Returning User
3538,2025-02-07,Web,Thailand,Returning User
3539,2025-04-15,Android,Thailand,New User
3540,2025-03-06,Web,Singapore,Returning User
3541,2025-06-15,Android,Malaysia,Returning User
3542,2025-03-29,iOS,Malaysia,Returning User
3543,2025-05-19,iOS,Malaysia,Returning User
3544,2025-05-27,Android,Malaysia,Returning User
3545,2025-04-12,Android,Thailand,Returning User
3546,2025-05-09,iOS,Indonesia,Returning User
3547,2025-03-07,Web,Malaysia,Returning User
3548,2025-06-25,iOS,Singapore,Returning User
3549,2025-03-25,iOS,Singapore,Returning User
3550,2025-04-12,iOS,Thailand,New User
3551,2025-03-31,iOS,Indonesia,New User
3552,2025-06-14,Android,Malaysia,Returning User
3553,2025-05-10,iOS,Thailand,New User
3554,2025-01-19,iOS,Singapore,New User
3555,2025-04-14,Android,Malaysia,Returning User
3556,2025-01-25,Web,Malaysia,New User
3557,2025-01-08,Android,Malaysia,New User
3558,2025-06-24,Android,Singapore,Returning User
3559,2025-01-31,Android,Singapore,Returning User
3560,2025-01-03,iOS,Singapore,New User
3561,2025-04-06,Android,Thailand,Returning User
3562,2025-05-03,iOS,Indonesia,Returning User
3563,2025-01-09,Android,Singapore,New User
3564,2025-06-29,Android,Thailand,Returning User
3565,2025-01-26,Android,Singapore,Returning User
3566,2025-06-25,Android,Indonesia,New User
3567,2025-05-05,iOS,Indonesia,Returning User
3568,2025-05-20,Android,Malaysia,Returning User
3569,2025-06-11,Web,Thailand,New User
3570,2025-03-28,Android,Thailand,New User
3571,2025-03-21,iOS,Thailand,New User
3572,2025-04-16,Android,Malaysia,Returning User
3573,2025-06-22,iOS,Thailand,New User
3574,2025-02-16,Android,Thailand,Returning User
3575,2025-05-18,iOS,Indonesia,New User
3576,2025-01-31,iOS,Thailand,New User
3577,2025-04-26,Android,Malaysia,New User
3578,2025-06-03,Android,Indonesia,Returning User
3579,2025-01-20,Android,Thailand,New User
3580,2025-04-10,iOS,Malaysia,Returning User
3581,2025-01-12,Android,Malaysia,New User
3582,2025-06-24,iOS,Thailand,New User
3583,2025-04-24,Web,Indonesia,New User
3584,2025-02-05,Android,Indonesia,Returning User
3585,2025-04-04,iOS,Thailand,New User
3586,2025-05-15,Web,Singapore,Returning User
3587,2025-01-28,Android,Indonesia,New User
3588,2025-05-23,iOS,Indonesia,New User
3589,2025-03-09,Web,Singapore,Returning User
3590,2025-05-10,Web,Malaysia,New User
3591,2025-02-11,Android,Malaysia,Returning User
3592,2025-04-25,iOS,Singapore,Returning User
3593,2025-05-03,Android,Malaysia,Returning User
3594,2025-01-30,iOS,Malaysia,New User
3595,2025-03-18,Android,Thailand,New User
3596,2025-01-16,iOS,Indonesia,New User
3597,2025-06-20,Android,Indonesia,New User
3598,2025-02-05,Android,Malaysia,Returning User
3599,2025-02-24,Android,Thailand,Returning User
3600,2025-02-24,Android,Thailand,Returning User
3601,2025-06-10,iOS,Indonesia,New User
3602,2025-02-02,Web,Malaysia,Returning User
3603,2025-01-18,Android,Indonesia,Returning User
3604,2025-03-05,iOS,Thailand,Returning User
